name,age,position,ovr_rating,pot_rating
Tarik Sektioui,28,RWM,53,55
Brad Maylett,24,RM,53,57
Vitangelo Spadavecchia,22,GK,53,59
Simone Pepe,21,ST,53,61
Ieroklis Stoltidis,30,CDM,53,58
Silvio Adzic,24,CAM,53,51
Stefano Morrone,26,LM,53,59
Romain Poyet,24,ST,53,54
Lewis Neal,24,LM,53,52
Peter Niemeyer,21,CM,53,57
Ezequias,24,LB,53,52
Neil Brisco,27,CDM,53,57
Jason Crowe,26,RB,53,57
Jamel AÃ¯t-Ben-Idir,21,CDM,53,51
Kelly Berville,27,LWB,53,53
Alex Brunner,31,GK,53,50
Adam Bolder,24,CM,53,53
Thorsten Nehrbauer,27,CDM,53,50
Mathias Surmann,30,RM,53,50
Jesus Ochoa,23,CDM,53,48
Patrick Leugueun,24,CB,53,62
Lukas Zelenka,25,CM,53,54
Lasse Johansson,30,CAM,53,55
Benny Gall,34,GK,53,46
Andreas Johansson,23,CM,53,55
Mikael Blomberg,30,CDM,53,49
JÃºnior,28,CDM,53,53
FlÃ¡vio Meireles,28,RM,53,53
Briguel,26,RB,53,58
Areias,28,LB,53,55
Martin StrÃ¶mberg,27,RM,53,52
Tommy Bergersen,32,CDM,53,52
Dean Smith,34,CB,53,50
Marcus Richardson,27,ST,53,55
Matthew Hockley,23,RB,53,58
Tom Youngs,25,ST,53,49
Karl Broadhurst,25,CB,53,50
Lee Unsworth,32,CB,53,51
Danny Swailes,26,CB,53,51
Gareth Jelleyman,24,LB,53,54
RogÃ©rio Matias,30,LB,53,57
Lee Bullen,34,LB,53,55
Pascal Jenny,27,RB,53,54
Etienne Shew-Atjon,25,LWB,53,56
Nilton,26,CDM,53,49
Gernot Sick,26,CDM,53,48
Andy Lindegaard,24,RM,53,53
John Finnigan,29,CM,53,51
Ryan Williams,26,RM,53,48
Craig Hinton,27,CB,53,50
Egutu Chukwuma Oliseh,24,CM,53,54
Sander Keller,25,RWB,53,60
Carsten Hemmingsen,34,CDM,53,45
Candeias,32,GK,53,48
Nuno Sousa,31,RWM,53,49
Tomasz Iwan,32,RM,53,51
Ferdinand Feldhofer,25,CB,53,51
Jacques,26,RM,53,52
Darren Kelly,26,CM,53,53
Diogo Valente,20,LWM,53,48
Anselmo,21,ST,52,52
Kamal Ouejdide,25,ST,52,53
Moretto,27,GK,52,63
Ricardo Jorge,24,CF,52,55
Luis Arturo Swisher Salguero,27,LB,52,52
Gary Miller,18,LB,52,53
Pablo Mariano Granoche,21,ST,52,56
Marcio Luiz,24,RWM,52,50
Goran JankoviÄ‡,26,LM,52,53
Jules CÃ©sar OulaÃ¯,21,CB,52,49
Yann Kermorgant,23,CF,52,52
Madjid Bouabdellah,23,ST,52,51
Yohan Congio,21,CB,52,50
Patrick Ghigani,27,CAM,52,50
SÃ¸ren Philpp,22,CF,52,50
Filip Nekmouche,17,CM,52,51
Scott Musgrove,18,CM,52,52
Andreas Fischer,23,ST,52,51
Vit Valenta,22,CM,52,52
Julien Nganke Kemajou,20,CAM,52,52
Magnus Samuelsson,33,CDM,52,45
Daniel Lopes Cruz,23,LWB,52,50
Fred Benson,21,ST,52,52
JonÃ_lson,26,CDM,52,64
Sylvain Mace,21,CM,52,53
Sean Murdoch,19,GK,52,45
Garry Kenneth,18,CB,52,55
Kyle Macaulay,19,CM,52,49
Gift Leremi,20,CAM,52,48
Rasmus Elm,17,LWM,52,49
Danny Bacon,24,ST,52,53
Ben Wells,18,CDM,52,47
David Durmaz,23,RWB,52,53
Liam Richardson,19,GK,52,54
Ronald Å ikliÄ‡,24,LWB,52,51
Carlos Magno,19,RWB,52,53
Etienne Esajas,20,LF,52,60
ÅÅukasz Godlewski,20,LB,52,51
Jacek Moryc,21,RB,52,50
Jakub BÅ‚aszczykowski,19,RM,52,54
StÃ©phane M'Bia,19,RM,52,50
Jacobo,21,CF,52,51
ÅÅukasz FabiaÅ„ski,20,GK,52,53
Sasha Gotsmanov,22,ST,52,52
Domenic Mediate,23,LM,52,54
Knox Cameron,21,ST,52,55
Achille Coser,23,GK,52,52
Duque,23,RWB,52,52
Julien Feret,23,RM,52,52
Michael Rose,23,LB,52,55
NoÃ«l Seka,21,CB,52,52
GaÃ«tan Krebs,19,CDM,52,50
Abdelaziz Kamara,21,CB,52,51
Richie Ryan,20,CM,52,53
Greg Pearson,20,ST,52,51
FÃ¡bio,24,ST,52,50
Tonanha,25,CM,52,52
Edson,28,RB,52,52
Ricardo Fernandes,27,CB,52,51
Justin Walker,29,CM,52,53
Andy Reilly,19,LB,52,55
Karim El Ahmadi,20,CM,52,50
Gilberto Zanoletti,25,CDM,52,53
David Galbraith,21,LM,52,53
Michael Wojtanowicz,20,ST,52,51
Juan Montano,25,CDM,52,62
Alves,24,CM,52,58
Bruno Silva,25,RB,52,52
Costinha,19,CM,52,51
David Mohl,20,LWM,52,51
Serge Simon,21,CM,52,52
Oskar WahlstrÃ¶m,29,GK,52,48
Andrea Servi,21,CB,52,53
Luchese Leandro Guerreiro,26,CM,52,51
Maurizio Anastasi,28,CM,52,55
Dorjee Tsawa,29,CM,52,53
Pablo Arturo Metlich,26,RM,52,50
MichaÃ«l Cordier,21,GK,52,51
Emanuele Chiaretti,27,RS,52,51
Simone Cavalli,26,ST,52,57
Sehid Sinani,22,CB,52,55
OdÃ_n PatiÃ±o,22,GK,52,60
Christian Edwards,29,CB,52,52
Manuel LÃ_pez MondragÃ_n,22,LM,52,50
Adnan Alisic,21,CAM,52,49
Sergio Hellings,20,CB,52,53
Daniel HernÃ¡ndez,29,CDM,52,60
ÃÅngel Antonio OrtÃ_z,27,LM,52,71
Allan Walker,19,CB,52,52
Ronald Gercaliu,19,RB,52,53
PaweÅ‚ Nowak,26,CM,52,52
MirosÅ‚aw GoliÅ„ski,19,CM,52,51
Sandro Porchia,28,CB,52,56
Jordan Cila,23,CM,52,53
Aksel RÃ¸d,19,RS,52,51
Peter Folkes,20,CB,52,48
Nicky Wroe,19,CM,52,48
Ryan Laight,20,CM,52,46
Tom Curle,18,CAM,52,48
Brian Saah,18,CM,52,51
Emmanuel Coquelet,30,ST,52,53
Andreas Schrott,24,RB,52,52
Marcel Schreter,23,LM,52,50
Andreas HÃ¶lzl,20,ST,52,54
Markus Hanikel,22,ST,52,50
Anders Due,23,LM,52,50
Anders NÃ¸hr,23,LM,52,52
Danny Collins,25,CB,52,52
Marko Kolsi,20,RM,52,57
Stephen Guinan,29,ST,52,53
Adnan Masic,30,GK,52,56
Massimo Loviso,21,RM,52,56
Luigi Della Rocca,20,ST,52,53
Bau',23,ST,52,52
Gianluca Comotto,27,RWB,52,46
Adriano D`Astolfo,21,CAM,52,51
Yevgeni Levchenko,27,CM,52,49
Dariusz Romuzga,34,RM,52,51
Zbigniew Zakrzewski,24,ST,52,52
Toni Moral,23,ST,52,53
Juan,28,CM,52,54
HÃ©ctor,27,LWM,52,50
Casablanca,28,LB,52,55
Gabriel WÃ_thrich,23,GK,52,50
Paulo Menezes,23,ST,52,50
Ozcar Wendt,19,LM,52,55
Ricardo Chaves,27,CM,52,50
Mark Jan Fledderus,20,RWB,52,55
Sean St. Ledger,20,CB,52,49
Jorge Barrera,23,RB,52,60
Jens Waltorp SÃ¸rensen,21,GK,52,45
Quievreux,26,GK,52,52
Richard Foster,20,CM,52,56
Mark DeBolla,22,ST,52,54
Florian Dick,20,LWB,52,52
Nuelson Wau,24,RB,52,63
Anouar Hadouir,22,ST,52,49
AndrÃ© Thoms,23,GK,52,51
Luigi Lavecchia,23,RWB,52,57
Andrea Bernini,32,LM,52,55
David Stokes,23,RB,52,54
Jair,23,CM,52,53
Velasco,27,RWB,52,55
Thibaut Detal,20,CM,52,51
Anouar Hamdi,24,ST,52,51
Laurent Pionnier,23,GK,52,51
Tommy Jaszczun,27,LB,52,55
Michael Keane,22,CM,52,49
Paulo CÃ©sar,25,CF,52,54
Laurent Dufresne,33,ST,52,52
Daan Vaesen,24,CB,52,49
Nino,25,CF,52,53
GrÃ©gory Carmona,26,ST,52,51
Crusat,23,ST,52,55
Philippe Toledo,21,ST,52,53
RubÃ©n FalcÃ_n,27,GK,52,56
Giacomo Tedesco,29,LM,52,64
Stian D. Johnsen,23,LB,52,57
Massimo Mutarelli,27,LM,52,55
Marco MalagÃ_,26,CB,52,59
Armando Pantanelli,34,GK,52,51
Cesar Thier,37,GK,52,54
Jens Truckenbrod,25,CM,52,54
Bruno Custos,28,RWB,52,53
Mitja SchÃ_fer,25,CDM,52,48
Martin Hasek,35,CDM,52,55
Rob Gier,24,CDM,52,49
Jim Whitley,30,CM,52,52
John Melligan,23,CAM,52,53
Imants Bleidelis,30,CAM,52,55
Stefan Kulovits,22,CM,52,54
Jonathan Joseph-Augustin,24,RB,52,55
Laurent Montoya,24,LB,52,50
Elrio van Heerden,22,CAM,52,53
Riccardo Allegretti,27,CAM,52,53
Alexis Bertin,25,CM,52,52
Kevin van Dessel,26,CM,52,56
Christian Hassa,28,RM,52,49
Markus Schmidt,27,CDM,52,52
Michael Horvath,23,CM,52,52
Martin Fribrock,20,LM,52,57
Domenico Cristiano,29,CM,52,51
Rickard Kapella-Karlsson,22,CDM,52,51
Tomasz Mazurkiewicz,23,CAM,52,51
EugenÃ©-Claude Ekobo N'Joh,24,CM,52,51
Stefan Bergtoft,26,CDM,52,47
Mirko Benin,27,CM,52,54
Paul de Lange,24,CDM,52,51
Theo Zwarthoed,22,GK,52,62
Carlos Carneiro,30,ST,52,54
MÃ¡rio SÃ©rgio,24,RB,52,54
Pedro,30,GK,52,56
EusÃ©bio,31,LB,52,56
Luis Olim,24,CAM,52,51
Werry Sels,31,LM,52,63
Barry Conlon,26,ST,52,53
Graham Allen,28,RB,52,55
Chris McKenzie,33,GK,52,52
Sidney Lammens,28,RWB,52,58
Lee Fowler,22,CAM,52,56
Steve Foster,25,CB,52,54
Andrew Holt,27,LB,52,53
Jamie Victory,29,LB,52,56
Shane Tudor,23,RM,52,53
Carlitos,24,CDM,52,50
Gama,35,ST,52,52
VerÃ_ssimo,28,CB,52,54
Luigi Beghetto,32,ST,52,53
Ã‰der,24,RB,52,53
Willy Grondin,30,GK,52,53
Gennaro Scarlato,28,CAM,52,51
Luisinho,22,RB,51,51
MichaÃ«l Jonckheere,17,CB,51,51
Giuseppe Taglialatela,36,GK,51,51
Fonte,21,CB,51,45
Andrea Bracaletti,22,CM,51,50
Dawid Janczyk,17,LS,51,51
Daniel Radawiec,23,LS,51,50
Olivier Labruna,31,GK,51,52
Sam Lancaster,17,CM,51,50
Xhevdet Llumnica,25,CAM,51,47
Gezim Sadiku,18,ST,51,49
Renzo Tasso,32,LM,51,48
Luca D'Angelo,34,CB,51,50
Alessio Vergaini,20,CB,51,50
Velimir Varga,25,LB,51,67
Daniel Tshabalala,27,CM,51,53
Leighton O'Brien,29,CAM,51,48
Chris Wright,18,GK,51,49
Mario RodrÃ_guez,27,GK,51,55
Kabba Samura,23,ST,51,50
Guillermo RodrÃ_guez,21,CB,51,50
Matthew Bulman,18,GK,51,50
John Fitzgerald,21,CB,51,52
Ben Kitchen,19,RWM,51,46
Paballo Mngomezulu,19,RWM,51,45
Osmar,20,CDM,51,63
PaweÅ‚ Szwajdych,22,RM,51,52
Michael Rankine,20,ST,51,52
Henoch Conombo,19,ST,51,51
Didier Digard,19,CM,51,52
Amir Lowery,21,CB,51,51
Gaetano Ungaro,17,CB,51,50
JoÃ£o Paulo,22,CB,51,48
StÃ©phane Sessegnon,21,CAM,51,49
Daniel-FranÃ§ois BocandÃ©,21,ST,51,51
Alejandro Pliego,23,CB,51,65
Wouter Goris,19,GK,51,50
Romain Trouche,19,CB,51,49
Maxime Annys,19,LB,51,53
Edgar Marcelino,20,CAM,51,53
RovÃ©rsio,21,RM,51,51
Billy Sharp,19,ST,51,56
Steve Colpaert,18,LB,51,51
Antimo Iunco,21,CDM,51,52
GrÃ©gory Legrand,30,GK,51,51
Mark Bunn,20,GK,51,51
Ricardo MartÃ_nez Trimmer,25,CM,51,62
Nana Kuffour,20,CAM,51,52
Ferdinando Giugliano,23,CAM,51,47
Mauro Boselli,20,CF,51,59
Marcin Siedlarz,17,RM,51,53
Gennaro Volpe,24,CM,51,49
Julien Pinelli,18,LM,51,52
Leonel Olmedo,24,CB,51,66
Marc Fitzpatrick,19,LM,51,59
JÃ_rgen Rindler,19,GK,51,49
Andrea Ciotti,20,CB,51,51
Massimo Lo Monaco,25,CB,51,52
Peter Larsson,21,CB,51,49
Ciro Polito,26,GK,51,45
Marco Schneuwly,20,ST,51,48
Quentin Durieux,20,CB,51,47
Lorenzo Squizzi,31,GK,51,52
Nicolas Marazzi,24,CM,51,51
Massimo Ganci,23,ST,51,53
Brian Roberts,22,CB,51,52
Elias,23,CM,51,51
Kalifa CissÃ©,20,CDM,51,51
Finn Holsing,22,CM,51,53
Slavisa Dugic,20,ST,51,51
Nacho Franco,24,ST,51,52
Fahrudin Karisik,20,CM,51,54
MokÃ© Kajima,31,LB,51,52
Yassine Benajiba,20,RWM,51,49
Alejandro Leyva,25,CF,51,56
Stuart Barlow,37,ST,51,51
AarÃ_n Padilla,28,ST,51,78
Christian Gratzei,23,GK,51,46
Musaba Selemani,20,RS,51,50
Piotr Celeban,20,RB,51,53
Khari Stephenson,24,CAM,51,50
Aleksander Ptak,27,GK,51,54
Michael Christensen,26,CB,51,47
Thomas Guldborg Christensen,21,CB,51,48
Ulrik Thomsen,23,GK,51,43
Lasse JÃ¸rgensen,21,GK,51,40
SÃ¸ren Friis,28,CM,51,48
Michael Larsen,22,CB,51,45
Kris Stadsgaard,20,CB,51,48
Mark Taylor,28,LM,51,54
Filip Sebo,21,ST,51,52
Remon de Vries,26,CM,51,50
Adam Czerkas,21,ST,51,51
Juan Carlos,32,ST,51,55
Agostinho,29,LM,51,54
Barber,25,CAM,51,49
Fran,33,RB,51,56
Daniel Senn,21,RM,51,51
Dennis Flinta,21,RM,51,46
FrÃ©dÃ©ric Vanderbiest,27,CM,51,50
Adam Birchall,21,ST,51,50
Marjan Markovic,23,CM,51,56
Will McDonagh,17,CDM,51,51
JosuÃ© Castillejos,24,CF,51,56
Bernd Kaintz,25,CAM,51,51
Tom Kennedy,20,LB,51,52
Bruno Vale,22,GK,51,54
Nicola Princivalli,25,LM,51,52
Ferreira,22,RB,51,55
Niels Wellenberg,23,CM,51,51
Jason Thompson,23,ST,51,50
Carlo Luisi,28,CDM,51,48
Vincenzo Riccio,31,CM,51,48
Valerio Carboni,20,CAM,51,50
Davide Nicola,32,LB,51,52
Fabio Di Venanzio,31,LB,51,50
Ruben Garlini,34,CDM,51,45
Roberto Bonazzi,34,CAM,51,51
DÃ©nes RÃ_sa,28,CM,51,51
Marco Stella,24,CAM,51,54
Michael Fraser,21,GK,51,49
Stephen Thomas,26,CM,51,52
Olivier Enjolras,33,GK,51,68
Samuel Neva,24,CB,51,60
Liam Fox,21,CAM,51,59
Eneko,26,CAM,51,53
AÃ¯men Demai,22,RWB,51,53
Chaouki Ben Saada,21,CF,51,61
Paul Wotton,28,RB,51,52
Jean-FÃ©lix DorothÃ©e,23,CB,51,49
Isaac,26,CAM,51,47
Dan Hagman,21,GK,51,45
Ralf Bucher,33,RB,51,56
Alessandro Caruso,25,LB,51,52
Mickey Bell,33,LB,51,53
Darren Garner,33,CM,51,50
Paulo Lopes,27,GK,51,51
LuÃ_s CoentrÃ£o,28,CAM,51,52
Gabriele Ambrosetti,32,CAM,51,51
Alexander Hauser,21,LM,51,51
Daddah Ankoma,23,CDM,51,56
Donny de Groot,26,ST,51,52
Sharbel Touma,26,LS,51,56
Hans Bergh,35,CM,51,50
Pinho,33,GK,51,52
Mikael Andersson,27,ST,51,51
RaphaÃ«l Nuzzolo,22,LM,51,48
Antony Sweeney,21,CAM,51,56
Dave Kitson,25,ST,51,55
Shaun Pejic,22,CB,51,52
Nick Culkin,27,GK,51,53
Bessa,28,RWB,51,52
Jeremy Gill,34,RB,51,56
Che Wilson,26,RB,51,52
Darren Tinson,35,SW,51,52
Andrew Dawson,26,LB,51,52
Paul Connor,26,ST,51,54
Florent Delay,34,GK,51,50
Giorgio Frezzolini,29,GK,51,50
Alhandra,26,LM,51,52
NÃ©lson,22,RB,51,54
Adam Newton,24,RM,51,43
Ali Gibb,29,RWB,51,51
Ali Boumnijel,39,GK,51,50
Matt Robinson,30,LB,51,51
N'Diaye,22,RB,50,50
Gabriele Goretti,20,CAM,50,47
Tiago,18,CM,50,52
Joey van den Berg,19,CB,50,49
Ricardo AraÃºjo,23,CAM,50,49
Chidi,21,CF,50,52
Cabral,23,CDM,50,47
Sereno,20,LB,50,53
Zezinho,22,RB,50,52
Simon Richter,20,RB,50,49
Thomas Enevoldsen,18,CAM,50,50
Nathael DaudÃ©,22,CM,50,50
Wilson JÃºnior,28,GK,50,53
TrÃ©sor Luntala,23,CM,50,51
Nicolas Vallar,21,CB,50,49
Artur Marciniak,18,RM,50,50
Mikael Dahlberg,20,ST,50,50
Abbas Hassan,20,GK,50,45
Modou Sougou,20,CM,50,53
Gabriele Aldegani,29,GK,50,48
Freddy Bourgeois,28,ST,50,50
Cedric Rey,20,LB,50,48
Clovis Franklin AnzitÃ©,19,CM,50,51
Melke Demir,24,CAM,50,51
Benny Mattsson,27,ST,50,47
Daniel Ytterbom,28,ST,50,49
Kyle Lafferty,18,CF,50,50
Tinashe Nengomasha,22,CM,50,46
SÅ‚awomir Janicki,19,GK,50,48
Olivier Veigneau,20,LWB,50,56
Nick Van Sicklen,22,CAM,50,48
Diego Rottensteiner,21,ST,50,49
Michele Troiano,20,CDM,50,54
Daniele Coccia,19,CB,50,51
Roberto Previtali,23,CM,50,51
Marcos TÃ©bar,19,RM,50,52
Stephen Vaughan,20,RB,50,51
Idriss Ech-Chergui,20,ST,50,55
Leo Criaco,31,CB,50,48
Joel Arturo Morales,21,CB,50,57
Paulo Arantes,18,ST,50,52
ZÃ© Gomes,28,RB,50,54
Kingsley Onyenekwe,19,CB,50,47
Mathieu Moreau,22,ST,50,45
Daniel Almaral,22,RWB,50,48
Andreu Guerao Mayoral,22,CB,50,45
Giorgio Gorgone,29,CDM,50,49
Ulises MendÃ_vil,24,ST,50,48
Michael Krohn-Dehli,22,RM,50,57
Claudio Gentile,25,GK,50,44
Rey Volpato,18,CF,50,49
Morten Bertolt,21,CM,50,48
Roberto Biserni,26,CDM,50,50
Paolo Scotti,36,CB,50,49
Emiliano Tarana,26,RM,50,48
Gaetano Caridi,25,CM,50,49
Pierluigi Brivio,36,GK,50,49
Enoch Showunmi,25,ST,50,51
Julien Ielsch,22,LB,50,49
Giuseppe Rossini,19,CF,50,52
Matias Martin Miramontes,23,CAM,50,47
RaphaÃ«l Livramento,30,RM,50,51
SÃ©bastien Larcier,27,CDM,50,49
StÃ©phane Jobard,34,CDM,50,47
Alfredo Talavera,22,GK,50,61
Miguel HernÃ¡ndez,26,CDM,50,49
Isa Izgi,20,GK,50,46
Anders Kure,19,CB,50,47
Robert Kolendowicz,24,LM,50,51
JarosÅ‚aw Wieczorek,19,RM,50,49
Michael Angerschmid,31,RM,50,49
Hannes Aigner,24,ST,50,51
Jacob Stolberg,24,RB,50,50
Lasse AnkjÃ_r,22,RM,50,50
Miki Rasmussen,22,ST,50,50
Daniele De Vezze,25,CM,50,50
Emanuele Concetti,27,GK,50,49
Ferreira Reginaldo,22,ST,50,51
Davy De Fauw,24,RB,50,53
Igor,25,ST,50,52
Philippe Burle,31,CB,50,49
Oliva,29,GK,50,49
Rodri,25,CDM,50,53
Juande,22,CM,50,50
Paul Tierney,22,CM,50,48
ÃÅkos FÃ_zi,27,LWB,50,53
Julian Leidl,20,RM,50,47
David McGurk,22,CB,50,47
Domenico Cecere,32,GK,50,51
Nadjin Abdou,21,CM,50,51
Gino Coutinho,23,GK,50,47
Jesper JÃ¸rgensen,20,CM,50,49
Jordan Loties,21,RM,50,58
Francesco Millesi,25,ST,50,51
Riccardo Gavioli,22,LM,50,52
Erminio Rullo,22,LB,50,62
Giulio Migliaccio,24,CAM,50,48
Daniele Gastaldello,22,RB,50,55
Paul Jones,19,GK,50,51
Niki Zimling,20,CDM,50,51
Lars Christian Nielsen,26,CF,50,49
Alberto Maria Fontana,30,GK,50,55
Daniel Pettersson,29,RM,50,52
Tony Carss,29,RM,50,45
Christophe Dumolin,32,LB,50,61
Bruno Savry,31,RB,50,47
Mehmet Dragusha,27,LM,50,53
Borja OubiÃ±a,23,CDM,50,53
Gianluca Pegolo,24,GK,50,46
Thomas Krammer,22,RM,50,51
Sven GÃ_nther,31,RM,50,58
Ivica Majstorovic,23,CDM,50,46
JosÃ© Saez,23,CM,50,50
Mark Jones,24,CM,50,51
Paul Tait,29,ST,50,48
Eirik Dybendal,27,ST,50,52
Nichlas Hindsberg,30,RM,50,51
Micky Cummins,27,RM,50,51
Lee Canoville,24,RB,50,51
Darren Ferguson,33,CM,50,48
Francis Green,25,ST,50,56
Mark Gower,26,CM,50,50
Lee Ridley,23,LB,50,50
Martin Devaney,25,RWM,50,53
Fred Murray,23,LB,50,50
Vincenzo Italiano,27,CM,50,56
Geraldo,24,CB,50,50
Kewullay Conteh,27,CB,50,57
Nat Brown,24,CDM,50,46
Anders WikstrÃ¶m,24,CB,49,48
Hugo Ayala,18,CB,49,49
Romeu,19,RM,49,43
JanÃ_cio,25,CM,49,47
Cleiton,25,CAM,49,48
Simone Aresti,19,GK,49,53
Jehu Beeyze Chiapas,19,CDM,49,49
Diogo Furlan,22,LB,49,51
Francis N'Ganga,20,RB,49,49
IwajÅ‚o EmiÅ‚ow Stoimenow,23,CM,49,49
Luke Summerfield,17,CM,49,47
GrÃ©gory Dufrennes,22,ST,49,48
Alessandro Mastronicola,31,RB,49,48
Ã“scar Ariel GonzÃ¡lez,30,CF,49,64
Luke Foster,19,CB,49,47
Orlando Silvestri,32,LB,49,48
Rudy Mater,24,RB,49,48
Guillaume Rippert,20,LB,49,47
Olivier Fontenette,23,RWB,49,46
Diego Alberto Cervantes,20,CB,49,54
Tonic Chabalala,26,RB,49,50
Michael Fox,19,ST,49,50
Jonathan Prado,20,CM,49,49
Ramon Bailey,21,ST,49,48
Randy Scott Santana,22,CB,49,48
David Nordbeck,27,CM,49,49
Dani Hamzo,27,ST,49,49
Marco Antonio GÃ_mez,21,RF,49,52
Thomas Hedlund,32,CB,49,47
Sphiwe Mbambo,24,CAM,49,46
MatÃ_as Favano,25,CDM,49,49
Predrag VujoviÄ‡,22,CM,49,52
Nicolas Maurice-Belay,20,ST,49,58
Kamil Biecke,21,GK,49,50
LuÃ_s Tinoco,18,RWB,49,51
Ryan Pore,21,ST,49,48
Alessandro Diamanti,22,RM,49,49
Steve Mandanda,20,GK,49,50
Nasser Menassel,22,CM,49,49
Luis ÃÅngel LandÃ_n,20,ST,49,50
Damiano Mitra,20,CM,49,46
Jonathan Orozco,21,GK,49,58
Hugo Eduardo MelÃ©ndez,21,RM,49,53
Fabrice Omonga-Djabi,21,CAM,49,48
Magnus,19,CM,49,50
Rasmus Johansen,27,CF,49,46
Moussa Ouattara,21,CB,49,56
Abdoulay Konko,21,LB,49,47
Daniel RodrÃ_guez,22,RB,49,54
Alejandro ArgÃ_ello,23,CM,49,56
Sylvain Idangar,21,LM,49,50
Valery Sedoc,19,RB,49,52
Nick Skinner,19,RM,49,51
Sven Post,19,CM,49,50
Jonas Lind,23,RM,49,54
Jorge Baptista,28,GK,49,47
Pedro Oliveira,23,CAM,49,49
Manolo Pestrin,26,CM,49,48
Emanuele Venturelli,33,CB,49,47
Mirko Barbagli,22,LB,49,49
Andrea Di Tora,20,CM,49,47
Thomas Prager,19,CM,49,56
Marco Antonio Palacios,24,CB,49,56
Hugo SÃ¡nchez Portugal,21,CB,49,56
Tim de Meersman,20,LM,49,49
Lucas Ayala,27,CDM,49,47
Massimiliano Giacobbo,31,CM,49,48
Erik Johannesen,21,CM,49,54
Fabien Vidalon,28,CB,49,48
JoÃ£o Pedro,25,LB,49,50
Craig Samson,21,GK,49,49
Stephan Petersen,19,RM,49,48
Jonas Borring,20,LM,49,49
Jean-Louis Leca,19,GK,49,49
Bradley Orr,21,CM,49,45
Scott Brown,20,GK,49,48
Bernd Windisch,25,CAM,49,50
Henrik Kildentoft,20,CB,49,47
Thomas Kortegaard,21,CAM,49,50
Steffen Algreen,25,CB,49,49
Guillaume Gauclin,24,GK,49,48
Paolo Sammarco,22,CM,49,54
Giovanni Morabito,27,LB,49,51
Domenico Botticella,29,GK,49,50
Danny Guijt,24,LM,49,49
Raffaele Longo,28,LM,49,46
Nyron Wau,22,ST,49,55
Mark HÃ¶cher,20,LWM,49,49
Adam CichoÅ„,29,LM,49,52
Mateusz SÅ‚awik,25,GK,49,49
Marcos,28,ST,49,52
Manuel Schenker,24,RM,49,49
Fabio Grosso,21,ST,49,52
Joakim Nilsson,20,CM,49,47
Thomas Weller,24,LM,49,48
Franz Burgmeier,23,LM,49,50
Miguel A. Palacios,30,GK,49,54
Luis Ignacio GonzÃ¡lez,25,CAM,49,68
RenÃ© Muzola Makondele,23,ST,49,48
Graeme Smith,22,GK,49,50
Ricky Ravenhill,24,CAM,49,52
AndrÃ© Pinto,26,ST,49,51
RaÃºl Alberto Salinas,26,LWB,49,69
Marcos AntÃ_nio,28,CB,49,50
Omar Volfango Campana,30,CB,49,48
Dario Biasi,26,LB,49,50
Marco Teani,25,CB,49,50
Ivan Del Prato,37,CAM,49,48
Christian Araboni,26,ST,49,48
Tristan Lahaye,22,LB,49,49
IbÃ_n,22,RB,49,48
David Worrell,27,RB,49,51
JÃ©rÃ©my Stinat,26,CDM,49,57
Marco Laping,27,CM,49,51
Jeton Gorqaj,21,CDM,49,54
Ben May,21,ST,49,54
Duncan Jupp,30,RB,49,50
Ashley Westwood,28,CB,49,47
Carsten StrÃ_ÃŸer,25,RM,49,45
Billy Paynter,21,ST,49,53
Sergio,24,CAM,49,50
John Mullin,30,CAM,49,52
Magnus Jonsson,27,GK,49,45
Mario Kienzl,21,CAM,49,46
Baettig,26,CAM,49,50
Dietmar Berchtold,31,CDM,49,46
Johan Karlsson,30,RM,49,47
Kasper Kure,23,CB,49,47
Peter Vougt,31,ST,49,51
NenÃ©,26,CAM,49,50
Renato QueirÃ_s,28,CF,49,51
Gouveia,32,LM,49,51
WÃ©nio,25,CM,49,51
Clark Keltie,21,CM,49,49
Jason Tindall,27,CDM,49,44
James Hunt,28,CAM,49,54
Pedro Moreira,21,RB,49,49
Craig Dootson,26,GK,49,53
Simon Rusk,23,CM,49,48
Jason White,33,GK,49,66
JoÃ£o Mendes,18,CDM,49,48
Solimar,29,LWB,49,49
Surfim,24,CDM,49,46
Rui Ferreira,32,CDM,49,48
China,23,LF,49,50
Maxence Flachez,33,CB,49,47
Alberto Marzi,19,GK,48,44
Magnus WikstrÃ¶m,27,CB,48,45
Tomasz WÃ_jcik,23,ST,48,50
Alberto Lucio,20,CB,48,48
Amar FerhatoviÄ‡,28,RM,48,49
Ross Greenwood,19,RB,48,49
Olivier Calabuig,33,CM,48,47
Matei Sucurovic,20,LM,48,49
Kristian Kirk,19,GK,48,45
Kristoffer Andersen,19,ST,48,47
Fabien Lavoyer,20,CB,48,45
Toledo,24,CM,48,49
Tidiane Dia,20,ST,48,48
RaÃºl Alvin Mendoza,21,LB,48,56
Johannes Ericsson,29,CM,48,47
Andreas Revahl,27,RB,48,50
Mikael Thuresson,25,CB,48,46
ÅÅukasz Paulewicz,22,CDM,48,51
Christian Scarlato,22,CM,48,47
RaÃºl Salazar,21,RM,48,56
Ernesto Serrato,20,LM,48,56
Eusebio Salcedo,22,LB,48,54
Carlitos,28,CM,48,50
Remko Pasveer,21,GK,48,50
Martin Mikkelsen,19,LM,48,49
Ghislain Gimbert,20,ST,48,57
